name,container,cas,mw,solute_smiles,solvent_smiles,solvent_name,dm300,dm300_error,full_smiles,dm300_err,dm300_measured
"3-NITROPHENOL, REAGENTPLUS, 99%",Z127,554-84-7,139,OC1=CC=CC([N+]([O-])=O)=C1,CO,Methanol,0.439287689443596,0.0507,OC1=CC=CC([N+]([O-])=O)=C1.CO,0.094631534834575,0.422531534834575
_-Caryophyllene,AP59,87-44-5,204.35,C/C/1=C\CCC(=C)[C@H]2CC([C@@H]2CC1)(C)C,CO,Methanol,0.974505109293219,0,C/C/1=C\CCC(=C)[C@H]2CC([C@@H]2CC1)(C)C.CO,0.093073358522177,0.906926641477823
"2,4,6-TRICHLOROPHENOL, 98%",CC5,88-06-2,195,Oc1c(Cl)cc(Cl)cc1Cl,CO,Methanol,0.670240202999543,0.0193,Oc1c(Cl)cc(Cl)cc1Cl.CO,0.09236061783928,0.69453938216072
4-Hydroxyindole,RSY94,2380-94-1,133.15,C1=CC2=C(C=CN2)C(=C1)O,CO,Methanol,0.594556765185295,0.0293,C1=CC2=C(C=CN2)C(=C1)O.CO,0.091826492490786,0.624126492490786
4-iodotoluene,Z134,624-31-7,218,CC1=CC=C(C=C1)I,CO,Methanol,0.371238318067291,0.071,CC1=CC=C(C=C1)I.CO,0.09052879931347,0.341628799313469
4-bromo-2-(4-bromopyridin-2-yl)pyridine,Z27,18511-71-2,313,C1=CN=C(C=C1Br)C2=NC=CC(=C2)Br,CO,Methanol,0.855066597309632,0.0218,C1=CN=C(C=C1Br)C2=NC=CC(=C2)Br.CO,0.090324896304624,0.761275103695376
,Z42,7226-23-5,128,O=C1N(C)CCCN1C,CO,Methanol,0.604126789062698,0.0411,O=C1N(C)CCCN1C.CO,0.090025701445948,0.669374298554053
,Z49,14348-75-5,336,O=C1C2=C(C3=C1C=C(Br)C=C3)C=CC(Br)=C2,CO,Methanol,0.877965617814769,0.0242,O=C1C2=C(C3=C1C=C(Br)C=C3)C=CC(Br)=C2.CO,0.087558216839519,0.893058216839519
Diphenylamine,CQ1,122-39-4,169.0891494,C1(NC2=CC=CC=C2)=CC=CC=C1,CO,Methanol,0.522699944226122,0.0619,C1(NC2=CC=CC=C2)=CC=CC=C1.CO,0.087366332784155,0.493166332784155
"thiophene-2,5-dicarbaldehyde",Z78,932-95-6,140,C1=C(SC(=C1)C=O)C=O,CO,Methanol,0.614489186084673,0.014,C1=C(SC(=C1)C=O)C=O.CO,0.087324654039113,0.609924654039113
"4,4-(Hexafluoroisopropylidene)bis(benzoic acid)",CA36,1171-47-7,392.0483281,FC(F)(F)C(C1=CC=C(C=C1)C(O)=O)(C2=CC=C(C=C2)C(O)=O)C(F)(F)F,CO,Methanol,0.993041686970409,0,FC(F)(F)C(C1=CC=C(C=C1)C(O)=O)(C2=CC=C(C=C2)C(O)=O)C(F)(F)F.CO,0.085899458943743,1.08589945894374
Methyl 4-bromobenzoate,CJ70,619-42-1,215.05,BrC1=CC=C(C(OC)=O)C=C1,CO,Methanol,0.627826609702774,0.0146,BrC1=CC=C(C(OC)=O)C=C1.CO,0.084788132742673,0.615488132742672
,Z162,99-99-0,137,CC1=CC=C(C=C1)[N+](=O)[O-],CO,Methanol,0.36121805213318,0.0275,CC1=CC=C(C=C1)[N+](=O)[O-].CO,0.083669622197779,0.353369622197779
Losartan potassium salt,AP53,124750-99-8,460.1180687,OCC1=C(Cl)N=C(CCCC)N1CC2=CC=C(C=C2)C3=C(C=CC=C3)C4=NN=NN4,CO,Methanol,1.04455255077187,0.0012,OCC1=C(Cl)N=C(CCCC)N1CC2=CC=C(C=C2)C3=C(C=CC=C3)C4=NN=NN4.CO,0.082568265196924,1.03676826519692
bis(4-hydroxyphenyl)methanone,Z46,611-99-4,214,O=C(C1=CC=C(O)C=C1)C2=CC=C(O)C=C2,CO,Methanol,0.932564017582334,0.0064,O=C(C1=CC=C(O)C=C1)C2=CC=C(O)C=C2.CO,0.082403485387884,0.872596514612116
Propiophenone,D37,93-55-0,135,CCC(C1=CC=CC=C1)=O,CO,Methanol,0.630860003632734,0.0191,CCC(C1=CC=CC=C1)=O.CO,0.082352192256583,0.661252192256583
"3,6-Dichloropyridazine",CC1,141-30-0,147.9595034,ClC1=NN=C(Cl)C=C1,CO,Methanol,0.168057899397927,0.0552,ClC1=NN=C(Cl)C=C1.CO,0.081957694875259,0.227157694875258
6-BROMOOXINDOLE,CA121,99365-40-9,210.9632759,O=C1NC2=C(C=CC(Br)=C2)C1,CO,Methanol,0.782802298712649,0.0181,O=C1NC2=C(C=CC(Br)=C2)C1.CO,0.081064524976919,0.768135475023081
"1,3-dioxoisoindolin-2-yl cyclohexanecarboxylate",,,273.100108,O=C(N(OC(C1CCCCC1)=O)C2=O)C3=C2C=CC=C3,CO,Methanol,0.940703435918745,0.0099,O=C(N(OC(C1CCCCC1)=O)C2=O)C3=C2C=CC=C3.CO,0.080926531724415,0.885773468275585
N-Methylformanilide,CK44,93-61-8,135.16,CN(C=O)C1=CC=CC=C1,CO,Methanol,0.535884100481624,0.0203,CN(C=O)C1=CC=CC=C1.CO,0.080644145453422,0.560044145453422
,Z24,14753-51-6,268,OC1=CC(Br)=C(O)C=C1Br,CO,Methanol,0.852375184969108,0.0382,OC1=CC(Br)=C(O)C=C1Br.CO,0.080388092404563,0.835988092404563
2-Acetonaphthone,CL12,93-08-3,170.0731649,CC(C1=CC=C2C=CC=CC2=C1)=O,CO,Methanol,0.701526416061423,0.0837,CC(C1=CC=C2C=CC=CC2=C1)=O.CO,0.079469307039462,0.736469307039461
"1,3-Diiodobenzene",Z35,626-00-6,329,IC1=CC(I)=CC=C1,CO,Methanol,0.427665130825832,0.0665,IC1=CC(I)=CC=C1.CO,0.079317719847228,0.362782280152772
2-AMINOBENZAMIDE,S168,88-68-6,136.15,NC(=O)c1ccccc1N,CO,Methanol,0.67206585813793,0.0219,NC(=O)c1ccccc1N.CO,0.078502472954235,0.693402472954235
Phthalimide,D34,85-41-6,147,O=C(N1)C2=CC=CC=C2C1=O,CO,Methanol,0.712436484593763,0.0312,O=C(N1)C2=CC=CC=C2C1=O.CO,0.077921610409996,0.719121610409996
2-nitrotoluene,Z131,88-72-2,137,CC1=CC=CC=C1[N+](=O)[O-],CO,Methanol,0.418143339862477,0.0468,CC1=CC=CC=C1[N+](=O)[O-].CO,0.077910606809992,0.418410606809992
2-amino-4-methyl-benzonitrile,Z96,26830-96-6,132,CC1=CC(=C(C=C1)C#N)N,CO,Methanol,0.612522715229116,0.0619,CC1=CC(=C(C=C1)C#N)N.CO,0.077755577125014,0.650755577125014
DL-Propranolol hydrochloride,AP2,318-98-9,295,CC(C)NCC(COC1=CC=CC2=CC=CC=C21)O,CO,Methanol,0.940049624212406,0.0002,CC(C)NCC(COC1=CC=CC2=CC=CC=C21)O.CO,0.076877700131654,0.915322299868346
Diclofenac sodium salt,AP33,15307-79-6,316.9986282,OC(CC1=C(C=CC=C1)NC2=C(C=CC=C2Cl)Cl)=O,CO,Methanol,0.96648245709783,0.0005,OC(CC1=C(C=CC=C1)NC2=C(C=CC=C2Cl)Cl)=O.CO,0.076393937375131,0.917906062624869
Di-p-tolylamine,D27,620-93-9,197,CC1=CC=C(NC2=CC=C(C)C=C2)C=C1,CO,Methanol,0.761254696791411,0.047,CC1=CC=C(NC2=CC=C(C)C=C2)C=C1.CO,0.07623612089177,0.68966387910823
,Z178,69113-59-3,229,C1=CC(=CC(=C1)I)C#N,CO,Methanol,0.40703711734351,0.0627,C1=CC(=CC(=C1)I)C#N.CO,0.075747664463112,0.415947664463112
"2,5-Di-tert-butylhydroquinone",CB114,88-58-4,222.33,CC(C)(C)c1cc(O)c(C(C)(C)C)cc1O,CO,Methanol,1.0248901397711,0.0006,CC(C)(C)c1cc(O)c(C(C)(C)C)cc1O.CO,0.073574930357515,1.07017493035752
1-iodo-4-nitrobenzene,Z136,636-98-6,249,O=[N+](C1=CC=C(I)C=C1)[O-],CO,Methanol,0.334362248851747,0.0542,O=[N+](C1=CC=C(I)C=C1)[O-].CO,0.073423624425953,0.310023624425953
"4,4'-Difluorobenzophenone",CJ19,345-92-6,218.0543213,O=C(C1=CC=C(F)C=C1)C2=CC=C(F)C=C2,CO,Methanol,0.836610827467233,0.0048,O=C(C1=CC=C(F)C=C1)C2=CC=C(F)C=C2.CO,0.073321005826448,0.793178994173552
2-Phenylbenzimidazole,CB124,716-79-0,194.23,c1ccc(-c2nc3ccccc3[nH]2)cc1,CO,Methanol,0.813756459782197,0.0849,c1ccc(-c2nc3ccccc3[nH]2)cc1.CO,0.073266536086634,0.746733463913366
Phenacetin,CP1,62-44-2,179.0946287,CCOC1=CC=C(C=C1)NC(C)=O,CO,Methanol,0.814349921333439,0.0056,CCOC1=CC=C(C=C1)NC(C)=O.CO,0.073098847272329,0.767901152727671
Menadione,AP28,58-27-5,172,O=C(C(C)=C1)C(C=CC=C2)=C2C1=O,CO,Methanol,0.705084983955338,0.0107,O=C(C(C)=C1)C(C=CC=C2)=C2C1=O.CO,0.072444569767832,0.741544569767832
4-methoxybenzaldehyde,Z90,123-11-5,136,COC1=CC=C(C=C1)C=O,CO,Methanol,0.427479752774453,0.0159,COC1=CC=C(C=C1)C=O.CO,0.071765934553208,0.408265934553208
Phloroglucinol,I4,108-73-6,126.11,Oc1cc(O)cc(O)c1,CO,Methanol,0.859008792186638,0.0075,Oc1cc(O)cc(O)c1.CO,0.071260206901496,0.818039793098504
"2,2,2-Trimethylpropionanilide",D36,61495-04-3,191,O=C(NC1=C(C)C=CC=C1)C(C)(C)C,CO,Methanol,0.926000800519628,0.0011,O=C(NC1=C(C)C=CC=C1)C(C)(C)C.CO,0.071024837769372,0.922875162230628
Dimethyl aminoterephthalate,Z32,5372-81-6,209,O=C(OC)C1=CC=C(C(OC)=O)C=C1N,CO,Methanol,0.878577585697796,0.0048,O=C(OC)C1=CC=C(C(OC)=O)C=C1N.CO,0.07073014210753,0.87183014210753
N-Phenylmaleimide,D41,941-69-5,173,O=C(N1C2=CC=CC=C2)C=CC1=O,CO,Methanol,0.662056163316384,0.0069,O=C(N1C2=CC=CC=C2)C=CC1=O.CO,0.070705667567049,0.694505667567049
,Z16,92-44-4,160,OC1=C(O)C=C2C=CC=CC2=C1,CO,Methanol,0.831415938047527,0.0086,OC1=C(O)C=C2C=CC=CC2=C1.CO,0.070670751588826,0.826529248411174
Thymol,CP3,89-83-8,150.1044651,CC1=CC(O)=C(C(C)C)C=C1,CO,Methanol,0.89105044416702,0.0046,CC1=CC(O)=C(C(C)C)C=C1.CO,0.070598941215414,0.872001058784586
isodrine,rb57,465-73-6,365,C1C2C=CC1C3C2C4(C(=C(C3(C4(Cl)Cl)Cl)Cl)Cl)Cl,CO,Methanol,0.886926112994032,0,C1C2C=CC1C3C2C4(C(=C(C3(C4(Cl)Cl)Cl)Cl)Cl)Cl.CO,0.070520676018469,0.929279323981531
"1-CHLORO-4-NITROBENZENE, 99%",Z128,100-00-5,157,O=[N+](C1=CC=C(Cl)C=C1)[O-],CO,Methanol,0.276158450561645,0.012,O=[N+](C1=CC=C(Cl)C=C1)[O-].CO,0.070288481491498,0.280311518508503
,Z175,95-50-1,147,C1=CC=C(C(=C1)Cl)Cl,CO,Methanol,0.28666375234462,0.0133,C1=CC=C(C(=C1)Cl)Cl.CO,0.070253706945812,0.267746293054188
7-Fluoroisatin,CB139,317-20-4,165.0226066,O=C1NC2=C(C=CC=C2F)C1=O,CO,Methanol,0.737340054777872,0.0901,O=C1NC2=C(C=CC=C2F)C1=O.CO,0.069851421974772,0.761351421974772
"3,5-DIHYDROXYBENZYL ALCOHOL, 99%",D12,29654-55-5,140,OCc1cc(O)cc(O)c1,CO,Methanol,0.886877407979684,0.0122,OCc1cc(O)cc(O)c1.CO,0.06959503952807,0.85339503952807
"3,4-Dimethoxyaniline",CC63,6315-89-5,153.0789786,NC1=CC=C(OC)C(OC)=C1,CO,Methanol,0.689951200989588,0.021,NC1=CC=C(OC)C(OC)=C1.CO,0.069052234020483,0.658947765979517
2-Aminopyridine,CP27,504-29-0,94,C1=CC=NC(=C1)N,CO,Methanol,0.142638004917529,0.0698,C1=CC=NC(=C1)N.CO,0.067556716965283,0.170556716965283
"1,2-Dimethoxybenzene",Z18,91-16-7,138,COC1=CC=CC=C1OC,CO,Methanol,0.551886018854775,0.0193,COC1=CC=CC=C1OC.CO,0.067222868295575,0.510677131704425
"1-CHLORO-4-NITROBENZENE, 99%",D20,100-00-5,157,[O-][N+](=O)c1ccc(Cl)cc1,CO,Methanol,0.276158419088291,0.1145,[O-][N+](=O)c1ccc(Cl)cc1.CO,0.066988416725799,0.280311583274201
6-Chloroindole,RSY12,17422-33-2,151.59,C1=CC(=CC2=C1C=CN2)Cl,CO,Methanol,0.391520439396021,0.0555,C1=CC(=CC2=C1C=CN2)Cl.CO,0.066447224898451,0.458347224898451
Dimethyl aminoterephthalate,Z32,5372-81-6,209,O=C(OC)C1=CC=C(C(OC)=O)C=C1N,CO,Methanol,0.878577585697796,0.0252,O=C(OC)C1=CC=C(C(OC)=O)C=C1N.CO,0.06643014210753,0.87183014210753
4-AMINO-3-NITROBENZOIC ACID,Z148,1588-83-6,182,C1=CC(=C(C=C1C(=O)O)[N+](=O)[O-])N,CO,Methanol,0.771441464633215,0.0302,C1=CC(=C(C=C1C(=O)O)[N+](=O)[O-])N.CO,0.066094582202848,0.766794582202848
"(1R,2S)-(-)-N-Methylephedrine",AP4,552-79-4,179.1310142,CC(C(C1=CC=CC=C1)O)N(C)C,CO,Methanol,0.951347865660315,0.0002,CC(C(C1=CC=CC=C1)O)N(C)C.CO,0.065467386954119,0.932832613045881
Tetrafluoroterephthalonitrile 5G,"CB104, C79",1835-49-0,199.9997609,N#CC1=C(F)C(F)=C(C#N)C(F)=C1F,CO,Methanol,0.933305576997883,0.004,N#CC1=C(F)C(F)=C(C#N)C(F)=C1F.CO,0.064740964330325,0.903559035669675
Quinaldic acid,,100-21-0,166.0266087,O=C(O)C1=CC=C(C(O)=O)C=C1,CO,Methanol,0.920678640727211,0.011,O=C(O)C1=CC=C(C(O)=O)C=C1.CO,0.064697845261558,0.877802154738443
Dipyridamole,AP5,58-32-2,504,OCCN(C1=NC2=C(C(N3CCCCC3)=N1)N=C(N(CCO)CCO)N=C2N4CCCCC4)CCO,CO,Methanol,1.08017443832877,0.0002,OCCN(C1=NC2=C(C(N3CCCCC3)=N1)N=C(N(CCO)CCO)N=C2N4CCCCC4)CCO.CO,0.064572207550115,1.06297220755012
4-Acetoamidophenol,AP37,103-90-2,151,OC1=CC=C(NC(C)=O)C=C1,CO,Methanol,0.811287784363509,0.0129,OC1=CC=C(NC(C)=O)C=C1.CO,0.06456283168647,0.71293716831353
PYRIMETHAMINE,AP23,58-14-0,248.0828741,CCC1=C(C2=CC=C(Cl)C=C2)C(N)=NC(N)=N1,CO,Methanol,0.941870861278813,0.0087,CCC1=C(C2=CC=C(Cl)C=C2)C(N)=NC(N)=N1.CO,0.063740710428395,0.928659289571605
"1,5-Diaminonaphthalene",CK5,771-97-1,158.0843983,NC1=CC=CC2=C(N)C=CC=C12,CO,Methanol,0.63831485292822,0.0599,NC1=CC=CC2=C(N)C=CC=C12.CO,0.063614855846627,0.687514855846627
,Z15,623-26-7,256,N#CC1=CC=C(C#N)C=C1,CO,Methanol,0.393834234442749,0.0786,N#CC1=CC=C(C#N)C=C1.CO,0.063557428669955,0.425642571330045
(R)-(?)-2-Phenylbutyric acid,CA154,938-79-4,164.2,CC[C@@H](C(=O)O)c1ccccc1,CO,Methanol,0.956555619813213,0.0004,CC[C@@H](C(=O)O)c1ccccc1.CO,0.062561999736691,0.915638000263309
2-Amino-5-bromobenzoic acid,RB54,5794-88-7,216.03,C1=CC(=C(C=C1Br)C(=O)O)N,CO,Methanol,0.851994341656592,0.0313,C1=CC(=C(C=C1Br)C(=O)O)N.CO,0.06231489992266,0.83948510007734
"2,6-Diacetylpyridine",Z31,1129-30-2,163,CC(=O)C1=NC(=CC=C1)C(=O)C,CO,Methanol,0.874926692442954,0.0234,CC(=O)C1=NC(=CC=C1)C(=O)C.CO,0.061449182455138,0.839750817544862
"2,4,6-trimethylbenzoic acid",CA34,480-63-7,164.0837296,O=C(O)C1=C(C)C=C(C)C=C1C,CO,Methanol,0.940245152420249,0,O=C(O)C1=C(C)C=C(C)C=C1C.CO,0.060708433422697,0.939291566577303
PYRIMETHAMINE,AP23,58-14-0,248,CCC1=C(C2=CC=C(Cl)C=C2)C(N)=NC(N)=N1,CO,Methanol,0.941870861278813,0.0004,CCC1=C(C2=CC=C(Cl)C=C2)C(N)=NC(N)=N1.CO,0.060640710428395,0.928659289571605
"1,8-DICHLOROANTHRAQUINONE, 97%",CE6,82-43-9,276,Clc1cccc2C(=O)c3cccc(Cl)c3C(=O)c12,CO,Methanol,0.878123692732096,0.0011,Clc1cccc2C(=O)c3cccc(Cl)c3C(=O)c12.CO,0.0592235139562,0.8780764860438
"4,4'-Difluorobenzophenone",CO28,345-92-6,218,O=C(C1=CC=C(F)C=C1)C2=CC=C(F)C=C2,CO,Methanol,0.836610827467233,0.018,O=C(C1=CC=C(F)C=C1)C2=CC=C(F)C=C2.CO,0.058478994173552,0.793178994173552
"4,4-(Hexafluoroisopropylidene)diphenol",CJ31,1478-61-1,336.0584989,FC(F)(F)C(C1=CC=C(O)C=C1)(C2=CC=C(O)C=C2)C(F)(F)F,CO,Methanol,0.947381861191481,0.0019,FC(F)(F)C(C1=CC=C(O)C=C1)(C2=CC=C(O)C=C2)C(F)(F)F.CO,0.058233615334056,1.04593361533406
2-Methyl-3-nitroaniline,CJ58,603-83-8,152.06,NC1=CC=CC([N+]([O-])=O)=C1C,CO,Methanol,0.538201656594081,0.0335,NC1=CC=CC([N+]([O-])=O)=C1C.CO,0.05735869650747,0.59084130349253
"4-amino-3,5-dimethylbenzonitrile",Z173,74896-24-5,146,CC1=CC(=CC(=C1N)C)C#N,CO,Methanol,0.733384058835411,0.0147,CC1=CC(=CC(=C1N)C)C#N.CO,0.056968796189318,0.832068796189318
Dimethyl 5-hydroxyisophthalate,Z44,13036-02-7,210,O=C(OC)C1=CC(O)=CC(C(OC)=O)=C1,CO,Methanol,0.909265285489332,0.0106,O=C(OC)C1=CC(O)=CC(C(OC)=O)=C1.CO,0.056446927846915,0.894653072153085
"9-ANTHRACENEMETHANOL, 97%",D9,1468-95-7,208,OCc1c2ccccc2cc3ccccc13,CO,Methanol,0.886416653822948,0.0011,OCc1c2ccccc2cc3ccccc13.CO,0.056099378150717,0.892200621849283
"4-NITROANISOLE, 97%",D21,100-17-4,153,COc1ccc(cc1)[N+]([O-])=O,CO,Methanol,0.342439979415543,0.0972,COc1ccc(cc1)[N+]([O-])=O.CO,0.055986876960131,0.338986876960131
"1,3-Dibenzoylbenzene",D29,3770-82-9,286,O=C(C1=CC(C(C2=CC=CC=C2)=O)=CC=C1)C3=CC=CC=C3,CO,Methanol,0.94816911991613,0.0044,O=C(C1=CC(C(C2=CC=CC=C2)=O)=CC=C1)C3=CC=CC=C3.CO,0.055587446268958,0.913412553731042
"1,2,4,5-Tetrakis(bromomethyl) benzene","CB31, CB41",15442-91-8,445.7515987,BrCC1=C(CBr)C=C(CBr)C(CBr)=C1,CO,Methanol,0.948089838538978,0.0339,BrCC1=C(CBr)C=C(CBr)C(CBr)=C1.CO,0.055581452812535,0.891218547187465
Fluoxetine Hydrochloride,AP13,56296-78-7,345,CNCCC(C1=CC=CC=C1)OC2=CC=C(C=C2)C(F)(F)F,CO,Methanol,0.957068068952868,0.0015,CNCCC(C1=CC=CC=C1)OC2=CC=C(C=C2)C(F)(F)F.CO,0.055525511967591,0.928974488032409
4-Fluoroaniline,CJ64,371-40-4,111.0484274,NC1=CC=C(F)C=C1,CO,Methanol,0.268528019296017,0.0473,NC1=CC=C(F)C=C1.CO,0.054858747033658,0.299758747033658
2-Pheylphenol,CQ4,90-43-7,170.0731649,OC1=CC=CC=C1C2=CC=CC=C2,CO,Methanol,0.805304479573417,0.07,OC1=CC=CC=C1C2=CC=CC=C2.CO,0.054617871319668,0.760482128680332
LCE-079,CC94,,402.5,C1C=CC=C(OC2=CC=C(S(=O)(=O)C3C=CC(OC4=CC=CC=C4)=CC=3)C=C2)C=1,CO,Methanol,0.986593992851266,0,C1C=CC=C(OC2=CC=C(S(=O)(=O)C3C=CC(OC4=CC=CC=C4)=CC=3)C=C2)C=1.CO,0.05430116291829,0.94569883708171
"2-NITROPHENOL, 98%",D18,88-75-5,139,Oc1ccccc1[N+]([O-])=O,CO,Methanol,0.435514113057297,0.0238,Oc1ccccc1[N+]([O-])=O.CO,0.053822098213185,0.430622098213185
,Z8,5779-95-3,134,O=CC1=CC(C)=CC(C)=C1,CO,Methanol,0.737209770831576,0.0388,O=CC1=CC(C)=CC(C)=C1.CO,0.052927126830777,0.730272873169223
Caffeine,AP19,58-08-2,194,CN1C=NC2=C1C(=O)N(C(=O)N2C)C,CO,Methanol,0.801124912665256,0.0111,CN1C=NC2=C1C(=O)N(C(=O)N2C)C.CO,0.052630524762256,0.885030524762256
"2-bromo-1,3-dimethylbenzene",Z117,576-22-7,185,CC1=C(C(=CC=C1)C)Br,CO,Methanol,0.676805605493224,0.0504,CC1=C(C(=CC=C1)C)Br.CO,0.052093399002448,0.681606600997552
"2,5-Furandicarbaldehyde",RB2,823-82-5,124,C1=C(OC(=C1)C=O)C=O,CO,Methanol,0.607274336845349,0.015,C1=C(OC(=C1)C=O)C=O.CO,0.051661022536481,0.549638977463519
4-aminobenzonitrile,Z140,873-74-5,118,N#CC1=CC=C(N)C=C1,CO,Methanol,0.33431368546749,0.0579,N#CC1=CC=C(N)C=C1.CO,0.051560890511767,0.365560890511767
4-nitrophenol,Z130,100-02-7,139,OC1=CC=C([N+]([O-])=O)C=C1,CO,Methanol,0.39714060463487,0.0359,OC1=CC=C([N+]([O-])=O)C=C1.CO,0.051279112656571,0.371620887343429
Naphthol blue black,CO39,1064-48-8,616.0059066,NC1=C(C(S(O)(=O)=O)=CC2=C1C(O)=C(C(S(O)(=O)=O)=C2)/N=N/C3=CC=CC=C3)/N=N/C4=CC=C(C=C4)[N+]([O-])=O,CO,Methanol,1.05006665080984,0,NC1=C(C(S(O)(=O)=O)=CC2=C1C(O)=C(C(S(O)(=O)=O)=C2)/N=N/C3=CC=CC=C3)/N=N/C4=CC=C(C=C4)[N+]([O-])=O.CO,0.050783274325791,1.05058327432579
"1,3,5-Tris(4-aminophenyl)benzene",CA144,118727-34-7,351.44,Nc1ccc(-c2cc(-c3ccc(N)cc3)cc(-c3ccc(N)cc3)c2)cc1,CO,Methanol,0.988631294488594,0.0001,Nc1ccc(-c2cc(-c3ccc(N)cc3)cc(-c3ccc(N)cc3)c2)cc1.CO,0.049665635515609,0.950134364484391
4-Aminobenzonitrile,CA119,873-74-5,118.0530982,N#CC1=CC=C(N)C=C1,CO,Methanol,0.33431368546749,0.0233,N#CC1=CC=C(N)C=C1.CO,0.049460890511767,0.365560890511767
Thiacloprid,AP45,111988-49-9,252.023645,C1CSC(=NC#N)N1CC2=CN=C(C=C2)Cl,CO,Methanol,0.845158282093477,0.0087,C1CSC(=NC#N)N1CC2=CN=C(C=C2)Cl.CO,0.048612332866247,0.838987667133753
4-Bromoanisole,CC23,104-92-7,185.9680269,COC1=CC=C(Br)C=C1,CO,Methanol,0.318206756250803,0.0299,COC1=CC=C(Br)C=C1.CO,0.048571982602493,0.324171982602493
Bisphenol A,CR17,80-05-7,228.1150298,OC1=CC=C(C=C1)C(C)(C)C2=CC=C(C=C2)O,CO,Methanol,0.964069741301443,0,OC1=CC=C(C=C1)C(C)(C)C2=CC=C(C=C2)O.CO,0.048482952628734,0.951517047371266
,Z30,626-00-6,330,IC1=CC(I)=CC=C1,CO,Methanol,0.427665130825832,0.0118,IC1=CC(I)=CC=C1.CO,0.048317719847228,0.362782280152772
Roxithromycin,AP3,80214-83-1,836.5245697,C[C@@H]1[C@@H](O[C@H]2[C@H](O)[C@@H](N(C)C)C[C@@H](C)O2)[C@](C)(O)C[C@@H](C)/C([C@H](C)[C@@H](O)[C@](C)(O)[C@@H](CC)OC([C@H](C)[C@H]1O[C@@H]3O[C@@H](C)[C@H](O)[C@](C)(OC)C3)=O)=N\OCOCCOC,CO,Methanol,1.03022770576999,0.0005,C[C@@H]1[C@@H](O[C@H]2[C@H](O)[C@@H](N(C)C)C[C@@H](C)O2)[C@](C)(O)C[C@@H](C)/C([C@H](C)[C@@H](O)[C@](C)(O)[C@@H](CC)OC([C@H](C)[C@H]1O[C@@H]3O[C@@H](C)[C@H](O)[C@](C)(OC)C3)=O)=N\OCOCCOC.CO,0.047415252496401,1.0460152524964
4-Benzoylbenzoic acid,Z106,611-95-0,226,C1=CC=C(C=C1)C(=O)C2=CC=C(C=C2)C(=O)O,CO,Methanol,0.934837306423268,0.039,C1=CC=C(C=C1)C(=O)C2=CC=C(C=C2)C(=O)O.CO,0.047386355003801,0.895986355003801
"1,3,5-tris(4-carboxyphenyl)benzene",CA157,50446-44-1,438.43,O=C(O)c1ccc(-c2cc(-c3ccc(C(=O)O)cc3)cc(-c3ccc(C(=O)O)cc3)c2)cc1,CO,Methanol,1.06992570732251,0.0049,O=C(O)c1ccc(-c2cc(-c3ccc(C(=O)O)cc3)cc(-c3ccc(C(=O)O)cc3)c2)cc1.CO,0.047217004032762,1.04401700403276
Tetrafluoroterephthalonitrile,CC44,1835-49-0,199.9997609,N#CC1=C(F)C(F)=C(C#N)C(F)=C1F,CO,Methanol,0.933305576997883,0.0105,N#CC1=C(F)C(F)=C(C#N)C(F)=C1F.CO,0.046540964330325,0.903559035669675
4-Iodotoluene,CB87,624-31-7,218.03,Cc1ccc(I)cc1,CO,Methanol,0.371238318067291,0.0163,Cc1ccc(I)cc1.CO,0.045928831696318,0.341628831696318
 Artemisinin  ,AP6,63968-64-9,282.1467238,CC1CCC2C(C(=O)OC3C24C1CCC(O3)(OO4)C)C,CO,Methanol,1.00612588385559,0.0008,CC1CCC2C(C(=O)OC3C24C1CCC(O3)(OO4)C)C.CO,0.044591313790829,0.953708686209171
,Z38,624-28-2,237,BrC1=CN=C(Br)C=C1,CO,Methanol,0.305763293893631,0.0526,BrC1=CN=C(Br)C=C1.CO,0.044384901074677,0.310515098925323
"3,4,5-TRIMETHYLPHENOL, 97%",CA5,527-54-8,137,Cc1cc(O)cc(C)c1C,CO,Methanol,0.812603449217975,0.0069,Cc1cc(O)cc(C)c1C.CO,0.044367468610716,0.872232531389284
"4-[3,5-bis(4-carboxyphenyl)phenyl]benzoic acid",Z80,50446-44-1,484,C1=CC(=CC=C1C2=CC(=CC(=C2)C3=CC=C(C=C3)C(=O)O)C4=CC=C(C=C4)C(=O)O)C(=O)O,CO,Methanol,1.06992573879586,0,C1=CC(=CC=C1C2=CC(=CC(=C2)C3=CC=C(C=C3)C(=O)O)C4=CC=C(C=C4)C(=O)O)C(=O)O.CO,0.044017068798461,1.04401706879846
"4-BROMOANILINE, 97%",CC3,106-40-1,170,Nc1ccc(Br)cc1,CO,Methanol,0.275447813715787,0.0598,Nc1ccc(Br)cc1.CO,0.043672892333863,0.296127107666137
Oleylamine,Z164,112-90-3,267,CCCCCCCCC=CCCCCCCCCN,CO,Methanol,1.03404853939638,0.0041,CCCCCCCCC=CCCCCCCCCN.CO,0.042767308872393,0.975267308872393
2-Methylpyridine,CD8,109-06-8,93.05784922,CC1=NC=CC=C1,CO,Methanol,0.226830610023639,0.0739,CC1=NC=CC=C1.CO,0.042377001878544,0.221277001878544
,Z58,5372-81-6,209,O=C(OC)C1=CC=C(C(OC)=O)C=C1N,CO,Methanol,0.878577585697796,0.0068,O=C(OC)C1=CC=C(C(OC)=O)C=C1N.CO,0.04236985789247,0.87183014210753
